ID,Cluster
sehnaz--sarki--aksak--gonul_durmaz--dede_efendi,1
sehnaz--sarki--aksak--meclis_ara--tanburi_mustafa_cavus,1
sehnaz--sarki--aksaksemai--ey_verd-i_rana--dede_efendi,1
sehnaz--sarki--aydin--ey_dilber-i--rahmi_bey,1
sehnaz--sarki--curcuna--beni_ateslere--zeki_arif_ataergin,1
sehnaz--sarki--devrihindi--etmedin_bir_lahza--dellalzade_haci_ismail_efendi,1
sehnaz--sarki--duyek--dalda_bir--sadettin_kaynak,1
sehnaz--sarki--senginsemai--feryad_ki--tanburi_cemil_bey,1
sehnaz--sarki--sofyan--gel_meclise--muallim_ismail_hakki_bey,1
sehnaz--sarki--sofyan--soyle_nicin--bimen_sen,1
sehnaz--sazsemaisi--aksaksemai----arif_sami_toker,1
sehnaz--seyir--devrihindi--1--erol_bingol,2
sehnaz--seyir--sofyan--1--sefik_gurmeric,1
sehnaz--turku--sofyan--arpa_bugday--orta_anadolu,1
sehnaz--turku--sofyan--elmayi_top--hendek,1
sehnaz--yuruksemai--yuruksemai--dem-i_visali--kara_ismail_aga,1
sehnazbuselik--agirsemai--aksaksemai--kimseyi_dil--kucuk_muezzin_mehmet_celebi,1
sehnazbuselik--aranagme--semai--1--,1
sehnazbuselik--kupe--agiraksak--ehl-i--ahmet_avni_konuk,2
sehnazbuselik--ornek_oz--sofyan--1--huseyin_sadettin_arel,2
sehnazbuselik--sarki--aksak--kucuksuda_gordum--tanburi_mustafa_cavus,1
sehnazbuselik--sarki--semai--yolun_bulamam--denizoglu_ali_bey,1
sehnazbuselik--sazsemaisi--aksaksemai----leon_hanciyan,3
sehnazbuselik--sazsemaisi--aksaksemai----seref_cakar,1
sehnazbuselik--seyir--sofyan--1--erol_bingol,2
selmek--sazsemaisi--aksaksemai----mehmet_aga,0
serefnuma--sazsemaisi--aksaksemai----suphi_ezgi,0
sevk-icedid--kupe--musemmen--kesme--ahmet_avni_konuk,2
sevkaver--kupe--aksaksemai--halka-i--ahmet_avni_konuk,2
sevkaver--pesrev--hafif----i_mahmut,0
sevkefza--kupe--aksaksemai--sevkefza--ahmet_avni_konuk,2
sevkefza--pesrev--muhammes----numan_aga,3
sevkefza--sarki--aksak--ey_serv-i--iii_selim,2
sevkefza--sarki--ciftesofyan--gecip_de_karsima--ahmed_aga,3
sevkefza--sarki--curcuna--sebep_sensin--mustafa_nafiz_irmak,3
sevkefza--sarki--devrihindi--asiyan-i_murg-i--ali_rifat_cagatay,1
sevkefza--sarki--semai--geldik_gidiyoruz--omer_dilek,3
sevkefza--sazsemaisi--aksaksemai----said_dede,3
sevkefza--seyir--semai--1--rauf_yekta,2
sevkefza--seyir--sofyan--1--sefik_gurmeric,2
sevkefza--seyir--sofyan--2--sefik_gurmeric,2
sevkefza--seyir--turkaksagi--1--erol_bingol,2
sevkidil--kupe--devrirevan--dinleyenler--ahmet_avni_konuk,2
sevkidil--pesrev--muhammes----seyyid_ahmed_aga,2
sevkitarab--kupe--aksaksemai--verme--ahmet_avni_konuk,0
sevkutarab--seyir--sofyan--1--erol_bingol,0
sevkutarab--seyir--sofyan--1--sefik_gurmeric,0
sipihr--kupe--duyek--her--ahmet_avni_konuk,2
sipihr--sazsemaisi--aksaksemai----zeki_arif_ataergin,1
sivenuma--beste--devrirevan--bir_goruste--abdulhalim_aga,0
sultaniirak--kupe--duyek--sah-i--ahmet_avni_konuk,0
sultanisegah--pesrev--cifteduyek----santuri_ethem_efendi,0
sultaniyegah--aranagme--nimsofyan--1--,1
sultaniyegah--aranagme--turkaksagi--1--,0
sultaniyegah--kupe--yuruksemai--eyledin--ahmet_avni_konuk,2
sultaniyegah--medhal--sofyan----ali_rifat_cagatay,0
sultaniyegah--murabba--hafif--dergahina_vardim--erol_sayan,3
sultaniyegah--pesrev--muhammes----kanuni_haci_arif_bey,0
sultaniyegah--sarki--agiraksak--guller_acmis--santuri_ethem_efendi,0
sultaniyegah--sarki--agiraksak--yaradan_oyle--selanikli_ahmed_bey,3
sultaniyegah--sarki--aksak--askin_karanlik--mustafa_sunar,0
sultaniyegah--sarki--aksak--biz_heybelide--yesari_asim_arsoy,1
sultaniyegah--sarki--aksak--geldi_kuslarla--alaeddin_yavasca,3
sultaniyegah--sarki--aksak--habide_olan--udi_sami_bey,3
sultaniyegah--sarki--aksak--sacinin_telleri--munir_nurettin_selcuk,3
sultaniyegah--sarki--curcuna--bu_gulzarin--santuri_ethem_efendi,0
sultaniyegah--sarki--curcuna--gozumde_hep--,0
sultaniyegah--sarki--curcuna--peymaneme_mehtab--emin_ongan,0
sultaniyegah--sarki--curcuna--sevildim_sanma--arif_sami_toker,0
sultaniyegah--sarki--duyek--hayat_genclik--munir_nurettin_selcuk,0
sultaniyegah--sarki--duyek--her_sey--sinan_sipahi,0
sultaniyegah--sarki--duyek--kacinci_fasl-i--cevdet_cagla,0
sultaniyegah--sarki--nimsofyan--sen_sarki--munir_nurettin_selcuk,2
sultaniyegah--sarki--senginsemai--al_sazini--bimen_sen,0
sultaniyegah--sarki--sofyan--andikca_gecen--lemi_atli,0
sultaniyegah--sarki--turkaksagi--gonlum_sevdi--lemi_atli,0
sultaniyegah--sazsemaisi--aksaksemai----kanuni_haci_arif_bey,3
sultaniyegah--seyir--semai--1--rauf_yekta,2
sultaniyegah--seyir--sofyan--1--erol_bingol,2
sultaniyegah--seyir--sofyan--1--sefik_gurmeric,0
sultaniyegah--yuruksemai--yuruksemai--sadeyledi_can--dede_efendi,0
suzidil--agirsemai--aksaksemai--beni_ey--sadullah_aga,3
suzidil--agirsemai--aksaksemai--bir_suhun--ali_rifat_cagatay,0
suzidil--agirsemai--aksaksemai--kani_yad-i--tanburi_ali_efendi,3
suzidil--aranagme--ciftesofyan--1--,0
suzidil--aranagme--curcuna--1--,0
suzidil--beste--fer--hiraman_ol--abdulhalim_aga,0
suzidil--kocekce--ciftesofyan--acep_ey--ali_rifat_cagatay,1
suzidil--kupe--aksaksemai--yandi--ahmet_avni_konuk,2
suzidil--longa--nimsofyan----sedat_oztoprak,0
suzidil--murabba--remel--ruhsarina_aybetme--ali_rifat_cagatay,0
suzidil--pesrev--devrikebir----tanburi_ali_efendi,3
suzidil--sarki--agiraksak--bir_nigah_ile--nikogos_aga,3
suzidil--sarki--agiraksak--ulfetin_gecti--ismet_aga,3
suzidil--sarki--aksak--bitmezdi_guzelbahcede--akin_ozkan,3
suzidil--sarki--aksak--her_bir--tanburi_ali_efendi,0
suzidil--sarki--aksak--husnunde_bahar--suphi_ziya_ozbekkan,1
suzidil--sarki--aksak--sana_ben_arz-i--garbis_efendi,3
suzidil--sarki--ciftesofyan--gul_olsam--bimen_sen,3
suzidil--sarki--curcuna--cana_gam-i--leon_hanciyan,0
suzidil--sarki--duyek--her_ne_kusur--atif_bastug,3
suzidil--sarki--duyek--sevgi_cicegimsin--omer_sami_gupgup,0
suzidil--sarki--evfer--yandikca_oldu--tanburi_ali_efendi,3
suzidil--sarki--semai--unutamiyorum--avni_anil,3
suzidil--sarki--senginsemai--ey_gonca--semseddin_ziya_bey,2
suzidil--sarki--sofyan--hayal_sehir--ibrahim_kalyon,3
suzidil--sarki--sofyan--yuz_yil--yesari_asim_arsoy,1
suzidil--sarki--turkaksagi--sevda_elinin--nuri_halil_poyraz,3
suzidil--sarki--turkaksagi--vadeyle_vaslin--eyyubi_mehmet_bey,3
suzidil--sazsemaisi--aksaksemai----abdulhalim_aga,3
suzidil--sazsemaisi--aksaksemai----fahri_kopuz-sedat_oztoprak,0
suzidil--sazsemaisi--aksaksemai----tanburi_cemil_bey,3
suzidil--sazsemaisi--aksaksemai--yadigar--ali_rifat_cagatay,3
suzidil--seyir--aksak--1--erol_bingol,0
suzidil--seyir--sofyan--1--sefik_gurmeric,2
suzidil--taksim--serbest---tanburi_cemil_bey,3
suzidil--yuruksemai--yuruksemai--ceyhun_arayan--tanburi_ali_efendi,3
suzidil--yuruksemai--yuruksemai--hengam-i_visal--ali_rifat_cagatay,0
suzidilara--kupe--devrirevanihindi--mitriba_meclisde--ahmet_avni_konuk,0
suzidilara--pesrev--agirduyek----iii_selim,0
suzidilara--sarki--sofyan--ey_nevbahar-i--manok_aga,0
suzidilara--sazsemaisi--aksaksemai----tanburi_cemil_bey,3
suzidilara--seyir--sofyan--1--erol_bingol,0
suzidilara--seyir--sofyan--1--sefik_gurmeric,0
suzidilara--turku--cevher--menevse_buldum--adana,0
suzidilara--turku--sofyan--hekimoglu--,0
suzidilara--yuruksemai--yuruksemai--ab_u_tab--iii_selim,0
suzinak--agirsemai--aksaksemai--kapilir_her--kucuk_mehmet_aga,3
suzinak--aranagme---aksak--2--,2
suzinak--aranagme--aksak--1--,1
suzinak--aranagme--curcuna--1--,0
suzinak--ilahi--cifteduyek--yandi_bu--ali_riza_sengel,3
suzinak--kupe--devrirevan--perdebazim--ahmet_avni_konuk,2
suzinak--kupe--devrirevanihindi--nagmei_hungarey--ahmet_avni_konuk,0
suzinak--mersiye--devrirevan--ehl-i_aska--,3
suzinak--pesrev--cenber----tatyos_efendi,3
suzinak--pesrev--devrikebir----nayi_emin_dede,0
suzinak--sarki--agiraksak--gel_seninle--ahmet_rasim_bey,0
suzinak--sarki--agiraksak--suzinak_etme--haci_arif_bey,3
suzinak--sarki--aksak--beni_bigane-i--mehmet_cemil_bey,1
suzinak--sarki--aksak--beni_bigane-i--tanburi_cemil_bey,3
suzinak--sarki--aksak--bir_sihr-i_tarab--rahmi_bey,3
suzinak--sarki--aksak--cekme_elemi--haci_arif_bey,3
suzinak--sarki--aksak--cevrin_yeter--osman_nihat_akin,3
suzinak--sarki--aksak--edemem_kimseye--haci_arif_bey,3
suzinak--sarki--aksak--ellere_uzaktan--osman_nihat_akin,3
suzinak--sarki--aksak--eski_hali--haci_arif_bey,3
suzinak--sarki--aksak--hasreti_kadehlerden--rustu_eric,3
suzinak--sarki--aksak--meclis_bezendi--haci_arif_bey,3
suzinak--sarki--aksak--sazin_gibi--cevdet_cagla,3
suzinak--sarki--aksak--uslanmadi_hala--haci_arif_bey,3
suzinak--sarki--aksak--yine_murg-i--haci_arif_bey,0
suzinak--sarki--curcuna--gozumden_gitmiyor--haci_arif_bey,0
suzinak--sarki--curcuna--gulup_gectin--muzaffer_ilkar,3
suzinak--sarki--curcuna--ne_cok--sedat_oztoprak,0
suzinak--sarki--curcuna--ne_muskulmus--osman_nihat_akin,0
suzinak--sarki--curcuna--pabusuna_ermek--haci_arif_bey,3
suzinak--sarki--curcuna--pek_revadir--ahmet_rasim_bey,0
suzinak--sarki--curcuna--sen_bezmimize--hasan_ali_yucel,3
suzinak--sarki--curcuna--sevdim_seveli--zeki_arif_ataergin,3
suzinak--sarki--devrihindi--bir_dil--haci_arif_bey,3
suzinak--sarki--devrihindi--durmadan_aylar--munir_nurettin_selcuk,3
suzinak--sarki--senginsemai--gunden_gune--hafiz_mehmet_esref_efendi,3
suzinak--sarki--senginsemai--sensiz_geceler--musa_sureyya_bey,3
suzinak--sarki--turkaksagi--beni_candan--haci_arif_bey,3
suzinak--sarki--turkaksagi--bir_gamli--cevdet_cagla,1
suzinak--sarki--turkaksagi--yandim_o--haci_arif_bey,1
suzinak--sazsemaisi--aksaksemai----enise_can,3
suzinak--sazsemaisi--aksaksemai----nikolaki,3
suzinak--seyir--semai--1--rauf_yekta,0
suzinak--seyir--sofyan--1--erol_bingol,2
suzinak--seyir--sofyan--1--sefik_gurmeric,2
suzinak--turku--oynak--a_benim--osman_pehlivan,3
suzinak-zirgule--seyir--aksak----eb,0
suzinak-zirgule--seyir--sofyan----sefik_gurmeric,3
suzinak_zirgule--longa--nimsofyan----turhan_yalcin,1
suzinak_zirgule--nakis--yuruksemai_ii--cana_firak-i--dede_efendi,3
suzinak_zirgule--sarki--agiraksak--sonbahar_goncasi_mi--mustafa_nafiz_irmak,3
suzinak_zirgule--sarki--aksak--beni_bizar--haci_arif_bey,3
suzinak_zirgule--sarki--aksak--gozlerin_bir--ferit_sidal,3
suzinak_zirgule--sarki--aksak--hasretle_yanan--emin_ongan,3
suzinak_zirgule--sarki--curcuna--benim_yarem--latif_aga,3
suzinak_zirgule--sarki--devrihindi--dogdugum_gunden--muallim_ismail_hakki_bey,3
suzinak_zirgule--sarki--duyek--aylardir_gul--erol_sayan,0
suzinak_zirgule--sarki--duyek--dokunma_kalbime--gavsi_baykara,3
suzinak_zirgule--sarki--duyek--kuzucagim_ne--haci_faik_bey,3
suzinak_zirgule--sarki--duyek--sen_ayrilik--omer_dilek,0
suzinak_zirgule--sarki--evfer--dil-i_mahzununu--tanburi_ali_efendi,3
suzinak_zirgule--sarki--kapali_curcuna--ayri_dustum--yesari_asim_arsoy,3
suzinak_zirgule--sarki--semai--simdi_uzaklardasin--zeki_muren,3
suzinak_zirgule--sarki--senginsemai--hal-i_dilimi--sekerci_cemil_bey,3
suzinak_zirgule--sarki--sofyan--gecti_alam-i--klarnet_ibrahim_efendi,3
suzinak_zirgule--sarki--yuruksemai--husn_alemini--haci_arif_bey,3
suzinak_zirgule--sarki--yuruksemai_ii--nihal-i_gulsen-i--emin_ongan,3
suzinak_zirgule--turku--nimsofyan--yarim_gitti--istanbul,3
suzinak_zirgule--turku--oynak--uzun_da_kavak--izmir,3
suzinak_zirgule--turku--semai--gokyuzunde_tuten--necmi_piskin,3
tahir--aranagme--duyek--1--,1
tahir--kupe--duyek--al_al--ahmet_avni_konuk,2
tahir--pesrev--fahte----dede_salih_efendi,1
tahir--sarki--aksak--ben_sana--dellalzade_haci_ismail_efendi,1
tahir--sarki--aksak--efem_simdi--lavtaci_hristo,1
tahir--sarki--duyek--gonul_vermisken--fehmi_tokay,1
tahir--seyir--sofyan--1--sefik_gurmeric,2
tahir--seyir--turkaksagi--1--erol_bingol,1
tahir--tesbih--sofyan--allahumme--ali_ufki,2
tahir--turku--aksak--gimildan--manisa,3
tahir--turku--aksak--havuzun_basinda--cankiri,3
tahir--turku--aksak--islamoglu--afyon,3
tahir--turku--bektasidevrirevani--asamadim_su--eskisehir,1
tahir--turku--ciftesofyan--yayla_yollarinda--,3
tahir--turku--devrihindi--yoru_bire--sarkisla,3
tahir--turku--devrituran--asagidan_gelir--sivas,1
tahir--turku--evfer--bugun_ayin_ondordu--,2
tahir--turku--kapali_curcuna--don_beri--urfa,2
tahir--turku--musemmen_ii--alli_durnam--kirikkale-keskin,3
tahir--turku--musemmen_ii--gonul_gurbet--gaziantep,1
tahir--turku--musemmen_ii--hem_okudum--corum,1
tahir--turku--nimsofyan--bagda_gulu--ankara,3
tahir--turku--nimsofyan--bagisla_sevdigim--kirsehir,3
tahir--turku--nimsofyan--basinda_altin--diyarbakir,3
tahir--turku--nimsofyan--gidin_bulutlar--kutahya,3
tahir--turku--raksan--top_yatagin--aydin,1
tahir--turku--senginsemai--gele_gele--urfa,1
tahir--turku--sofyan--bahcalarda_mor--gaziantep,3
tahir--turku--sofyan--bulbulun_kanadi--yozgat,2
tahir--turku--sofyan--gine_gordum--yozgat,1
tahir--turku--sofyan--hele_yar--diyarbakir,3
tahir--turku--sofyan--karanfil_ocak--nevsehir,3
tahir--turku--sofyan--kayada_yatan--ankara,3
tahir--turku--yuruksemai--cay_icinde--urfa,1
tahir--zeybek--aksak--sari_zeybek--osman_pehlivan,2
tahirbuselik--beste--berefsan--bin_cefa--ahmed_irsoy,1
tahirbuselik--kupe--agiraksak--bak--ahmet_avni_konuk,2
tahirbuselik--sazsemaisi--aksaksemai----kemani_riza_efendi,1
tarzicedid--kupe--aksaksemai--kuse-yi--ahmet_avni_konuk,2
tarzinevin--kupe--devrirevan--dilrubamiz--ahmet_avni_konuk,2
tarzinevin--seyir--sofyan--1--sefik_gurmeric,2
ussak--agirsemai--agir_aksaksemai--padisah-i_isvesin--tahir_aga,0
ussak--aranagme--aksak--1--,1
ussak--aranagme--curcuna--1--,0
ussak--aranagme--duyek--1--,0
ussak--beste--agircenber--cam-i_lalin--zaharya,0
ussak--beste--nimdevir--bakilmaz_aziz-i--basmaci_abdi_efendi,0
ussak--beste--zencir--bahar_geldi--hafiz_post,0
ussak--fantezi--sofyan--soyle_sevgili--munir_nurettin_selcuk,3
ussak--gazel----aheste_cek--munir_nurettin_selcuk,1
ussak--ilahi--dolap--benim_adim--,0
ussak--ilahi--duyek--allah_emrin--zekai_dede,0
ussak--ilahi--duyek--dostun_senden--ali_rifat_cagatay,3
ussak--ilahi--sofyan--askinla_cak--haci_nafiz_bey,3
ussak--ilahi--sofyan--ey_enbiyalar--,0
ussak--ilahi--sofyan--ey_sehinsah-i--tiznam_yusuf_celebi,0
ussak--ilahi--sofyan--hak_taala--ali_ufki,0
ussak--ilahi--sofyan--seyyah_olup--,0
ussak--kalenderi--yuruksemai--ey_nur-i--numan_aga,3
ussak--kanto--sofyan--telgirafin_tellerine--,0
ussak--kupe--agirduyek--sanma--ahmet_avni_konuk,0
ussak--kurthavasi--sofyan--karsida_kurt--,0
ussak--nefes--duyek--ben_melamet--,0
ussak--ornek_oz--semai--1--ruhi_ayangil,3
ussak--ornek_oz--senginsemai--1--ruhi_ayangil,3
ussak--ornek_oz--sofyan--1--huseyin_sadettin_arel,0
ussak--ornek_oz--turkaksagi--1--ruhi_ayangil,0
ussak--oyunhavasi--aksak--bandirma_dortlemesi--,3
ussak--oyunhavasi--ikizaksak--ata_bari--artvin,3
ussak--pesrev--cenber----zurnazen_ibrahim_aga,3
ussak--pesrev--devrikebir----iii_selim,0
ussak--pesrev--devrikebir----tatyos_efendi,3
ussak--pesrev--hafif----kanposoglu_mehmet_celebi,3
ussak--rumeliturkusu--nimsofyan--alisimin_kaslari--,3
ussak--sarki--agiraksak--kaldi_atesler--haci_karabet_efendi,3
ussak--sarki--agiraksak--kimseler_gelmez--sevki_bey,3
ussak--sarki--agiraksak--na-umid-i--sekerci_cemil_bey,3
ussak--sarki--agiraksak--reng-i_ruhsarina--sevki_bey,3
ussak--sarki--agir_aksaksemai--pur-atesim--dede_efendi,3
ussak--sarki--aksak--aglamaz_mi--haci_arif_bey,3
ussak--sarki--aksak--aglatirlar_guldururler--dede_efendi,3
ussak--sarki--aksak--aman_felek--dede_efendi,3
ussak--sarki--aksak--aman_saki--ahmet_rasim_bey,0
ussak--sarki--aksak--bag-i_husnun--kemal_emin_bara,3
ussak--sarki--aksak--bekliyorum_gunlerdir--refik_fersan,3
ussak--sarki--aksak--ben_aglarim--sevki_bey,0
ussak--sarki--aksak--bir_melek--haci_arif_bey,3
ussak--sarki--aksak--bu_aksam_gun--tatyos_efendi,0
ussak--sarki--aksak--canim_tezdir--tanburi_mustafa_cavus,0
ussak--sarki--aksak--daglar_dayanmaz--sevki_bey,3
ussak--sarki--aksak--ducar-i_hicr-i--sevki_bey,3
ussak--sarki--aksak--gitti_de--dede_efendi,0
ussak--sarki--aksak--gulzara_nazar--sevki_bey,3
ussak--sarki--aksak--meyhane_mi--haci_arif_bey,3
ussak--sarki--aksak--muntazirdir_sana--dellalzade_haci_ismail_efendi,3
ussak--sarki--aksak--olmaz_dilim--haci_arif_bey,3
ussak--sarki--aksak--siyah_ebrulerin--lemi_atli,0
ussak--sarki--aksak--zeybeklerle_gezer--sevki_bey,3
ussak--sarki--curcuna--akibet_bezdirdi--haci_arif_bey,3
ussak--sarki--curcuna--bu_yaz--yesari_asim_arsoy,3
ussak--sarki--curcuna--derdimi_anlatirdim--tahsin_karakus,1
ussak--sarki--curcuna--esiri_zulfunum--sevki_bey,3
ussak--sarki--curcuna--gecti_muhabbet--sukru_tunar,1
ussak--sarki--curcuna--gezer_dolasirsin--sukru_tunar,3
ussak--sarki--curcuna--gordumse_seni--fehmi_tokay,0
ussak--sarki--curcuna--hastasin_zannim--sevki_bey,3
ussak--sarki--curcuna--omrumun_gulusun--haydar_tatliyay,3
ussak--sarki--curcuna--sonmez_artik--kadri_sencalar,3
ussak--sarki--curcuna--yad_ile--sevki_bey,3
ussak--sarki--devrihindi--bezm-i_gamda--mustafa_coskun,3
ussak--sarki--devrihindi--gozlerin_hayran--serif_icli,0
ussak--sarki--duyek--aksam_oldu--semahat_ozdenses,1
ussak--sarki--duyek--anar_omrumce--sukru_tunar,3
ussak--sarki--duyek--bahari_beklerken--selcuk_tekay,3
ussak--sarki--duyek--ben_hala--namik_uyumaz,3
ussak--sarki--duyek--bir_gonul--zeki_muren,3
ussak--sarki--duyek--bir_hatirayi--yesari_asim_arsoy,3
ussak--sarki--duyek--bir_tatli--zeki_muren,3
ussak--sarki--duyek--dalinda_solarken--arif_sami_toker,0
ussak--sarki--duyek--gun_gelir_de--sekip_ayhan_ozisik,3
ussak--sarki--duyek--hem_bakarsin--ugur_uzunhekim,3
ussak--sarki--duyek--her_gunum--nasibin_mehmet_yuru,0
ussak--sarki--duyek--her_mevsim--semahat_ozdenses,1
ussak--sarki--duyek--kalbimi_bezlederim--sukru_tunar,3
ussak--sarki--duyek--mehtapli_gecelerde--sevim_sengul,3
ussak--sarki--duyek--menekse_gozler--yesari_asim_arsoy,3
ussak--sarki--duyek--mevsimler_yas--erol_sayan,3
ussak--sarki--duyek--neyle_konustum--munir_nurettin_selcuk,3
ussak--sarki--duyek--ne_yesili--avni_anil,3
ussak--sarki--duyek--seninle_dogan--safiye_ayla,0
ussak--sarki--duyek--sevgi_dolu--bilge_ozgen,3
ussak--sarki--evfer--yavrucagim_guzellendi--tanburi_mustafa_cavus,3
ussak--sarki--kapali_curcuna--cana_rakibi--giriftzen_asim_bey,3
ussak--sarki--muasser--dilber_sana--erol_basara,3
ussak--sarki--musemmen--gelmedin_bir--fehmi_tokay,3
ussak--sarki--musemmen--gonlumun_bir--emin_ongan,3
ussak--sarki--musemmen--neler_cektim--lemi_atli,3
ussak--sarki--nimsofyan--gordum_seni--sadettin_kaynak,3
ussak--sarki--nimsofyan--nicin_baktin--sadettin_kaynak,3
ussak--sarki--nimsofyan--yillar_sonra--cahit_deniz,1
ussak--sarki--raksaksagi--gemim_gidiyor--sadettin_kaynak,0
ussak--sarki--semai--gonlume_gir--yilmaz_yuksel,3
ussak--sarki--semai--imza_attim--gulen_ertek,3
ussak--sarki--senginsemai--bir_merhaleden--munir_nurettin_selcuk,0
ussak--sarki--senginsemai--ey_suh-i_cefa--haci_arif_bey,0
ussak--sarki--sofyan--bir_perikizi--,3
ussak--sarki--sofyan--dudagindan_dokuldu--sahap_aksahin,3
ussak--sarki--sofyan--gamzedeyim_deva--tatyos_efendi,3
ussak--sarki--sofyan--gurubun_kizil--akin_ozkan,1
ussak--sarki--turkaksagi--hala_aciyor--serif_icli,3
ussak--sarki--turkaksagi--hasret_dolu--serif_icli,0
ussak--sarki--turkaksagi--hoy_deniz--sadettin_kaynak,0
ussak--sarki--turkaksagi--saki_icelim--haci_arif_bey,3
ussak--sarki--turkaksagi--yalniz_birakip--misirli_udi_ibrahim_efendi,3
ussak--sarki--yuruksemai--affeyle_guhanim--enderuni_ali_bey,3
ussak--sarki--yuruksemai--askin_ile--enderuni_ali_bey,3
ussak--sarki--yuruksemai_ii--tifl-i_nazim--tanburi_ali_efendi,3
ussak--sazsemaisi--aksaksemai----corci,3
ussak--sazsemaisi--aksaksemai----dede_salih_efendi,3
ussak--sazsemaisi--aksaksemai----kantemiroglu,3
ussak--sazsemaisi--aksaksemai----murat_karabag,3
ussak--sazsemaisi--aksaksemai----neyzen_aziz_dede,3
ussak--seyir--semai--1--rauf_yekta,0
ussak--seyir--sofyan--1--erol_bingol,0
ussak--seyir--sofyan--1--sefik_gurmeric,0
ussak--taksim--serbest----tanburi_cemil_bey,3
ussak--tevsihilahi--evsat--bir_ismi_mustafa--dede_efendi,0
ussak--turku--aksak--findikli_bizim--,0
ussak--turku--aksak--kizilciklar_oldu--edirne-kesan,3
ussak--turku--aksak--sari_gulum--,3
ussak--turku--aksak--su_dalmanin--aydin,0
ussak--turku--aksak--yangin_olur--,0
ussak--turku--bulgardarbi--oklavayim_paziyim--,0
ussak--turku--curcuna--kayalar_golgelendi--kerkuk,0
ussak--turku--curcuna--su_karsi--erzincan,0
ussak--turku--devrihindi--menteseli--konya,0
ussak--turku--devrisureyyasofyani--su_dereden--,3
ussak--turku--duyek--bahceye_indim_ki--,3
ussak--turku--musemmen--su_kislanin--adana,3
ussak--turku--nimsofyan--altin_yuzugum--anonim,3
ussak--turku--nimsofyan--ayva_cicek--,0
ussak--turku--nimsofyan--kadifeden_kesesi--,3
ussak--turku--nimsofyan--sabahtan_kalktim--,0
ussak--turku--nimsofyan--sarardim_ben--,3
ussak--turku--nimsofyan--urfaliyam_ezelden--,0
ussak--turku--nimsofyan--yine_gam--,3
ussak--turku--s-turkaksagi--carsamba_dedikleri--samsun,3
ussak--turku--sofyan--dereboyu_kavaklar--giresun,0
ussak--turku--sofyan--eledim_eledim--erzurum,0
ussak--turku--sofyan--kalenin_burcu_muyam--,0
ussak--turku--sofyan--mevlam_bircok--malatya,0
ussak--turku--sofyan--nesini_soyleyim--asik_seyrani,3
ussak--turku--sofyan--niye_cattin--neset_ertas,3
ussak--turku--sofyan--sigaramin_dumani--,0
ussak--turku--sofyan--uzun_ince--asik_veysel,3
ussak--turku--turkaksagi--drama_koprusu--,3
ussak--turku--yuruksemai_ii--cilveloy--artvin,3
ussak--yuruksemai--yuruksemai--dila_cunem--diyarbakirli_mahmut_celebi,3
ussak--yuruksemai--yuruksemai--ol_sim-beden--tabi_mustafa_efendi,3
ussak--yuruksemai--yuruksemai--omrun_su--suleyman_erguner,0
ussak--yuruksemai--yuruksemai_4--kah_ki--kara_ismail_aga,0
ussak_ruyi_nikriz--pesrev--havi----kantemiroglu,0
vecdidil--pesrev--muhammes----ruhi_ayangil,0
vecdidil--turku--nimsofyan--gozlerin_tahrirlidir--ruhi_ayangil,0
vechiarazbar--kupe--darb--vechi--ahmet_avni_konuk,1
vechisehnaz--kupe--duyek--vech-i--ahmet_avni_konuk,1
yegah--agirsemai--aksaksemai--piyale_elde--dellalzade_haci_ismail_efendi,0
yegah--aranagme--aksak--1--,0
yegah--beste--zencir--gonul_ki--dellalzade_haci_ismail_efendi,0
yegah--kupe--yuruksemai--cevr-i--ahmet_avni_konuk,2
yegah--medhal--sofyan--neside-i_garam--ali_rifat_cagatay,3
yegah--nakis--yuruksemai--her_dilberi--ismail_baha_surelsan,0
yegah--pesrev--devrikebir----rauf_yekta,3
yegah--sarki--agiraksak--bais_oldu--bolahenk_nuri_bey,0
yegah--sarki--agiraksak--ne_gulun--bimen_sen,0
yegah--sarki--agirduyek--yok_mu--hatipzade_ibrahim_efendi,0
yegah--sarki--aksak--a_benim--dellalzade_haci_ismail_efendi,0
yegah--sarki--aksak--dem_bezm-i--suphi_ziya_ozbekkan,0
yegah--sarki--aksak--dilerim_buse--huseyin_sadettin_arel,0
yegah--sarki--aksak--du_cesmim--sevki_bey,0
yegah--sarki--aksaksemai--benim_afet-i--dellalzade_haci_ismail_efendi,0
yegah--sarki--curcuna--ne_yapsam--haci_faik_bey,0
yegah--sarki--devrihindi--sad_ol--rifat_bey,0
yegah--sarki--devrihindi--vadin_unutma--latif_aga,0
yegah--sarki--duyek--ay_buyurken--alaeddin_yavasca,0
yegah--sarki--duyek--bahcemde_guller--avni_anil,3
yegah--sarki--duyek--doldur_ey--ismail_hakki_nebiloglu,0
yegah--sarki--duyek--meclisi_vaslinda--ali_rifat_cagatay,3
yegah--sarki--kapali_curcuna--mutad_edeli--sevki_bey,0
yegah--sarki--kapali_curcuna--ruhlerin_ey--tanburi_ali_efendi,0
yegah--sarki--nimsofyan--edersen_de--sevki_bey,0
yegah--sarki--senginsemai--ah_nolurdu--bimen_sen,3
yegah--sazsemaisi--aksaksemai----neyzen_aziz_dede,0
yegah--seyir--semai--1--rauf_yekta,2
yegah--seyir--sofyan--1--erol_bingol,2
